response,id,time_posted,company_name,location,title,seniority_level,employment_type,yoe,education,salary,programming_languages,ml_skills,data_processing_db,cloud,visualization,big_data,product_skills,description,job_type
200,4180579804,5 days ago,iHire,"Los Angeles, CA",Data Scientist / Architect,Entry level,Full-time,10,bachelor's,No salary found,['sql'],,,,['tableau'],,,"             career movement has partnered with ihire to reach top talent for their opening below. check it out and apply today!are you a tableau expert with a passion for turning complex data into powerful business insights? our client, a top professional services company, is looking for a senior bi analytics engineer to join their dynamic team. this role offers the opportunity to drive impactful data initiatives and influence decision-making through innovative analytics.what you’ll dodevelop and implement data visualizations using tableau to deliver strategic business insights.perform complex data analysis to drive informed decision-making.collaborate with stakeholders to identify opportunities where analytics can add value.create compelling data storytelling to communicate insights effectively.work with structured and unstructured data sources to enhance reporting capabilities.partner with senior leadership and cross-functional teams to optimize reporting tools and business processes.what we’re looking for6+ years of experience in sql, data visualization, and analytics.proven expertise in tableau and other bi tools.strong analytical skills with the ability to translate complex data into clear business insights.excellent communication skills—able to explain technical concepts to non-technical stakeholders.bachelor's degree in computer science, data science, math, economics, or a related field (preferred).knowledge of financial concepts is a plus.location: los angeles (hybrid)employment type: full timeyears experience: 5 - 10 yearssalary: $110,000 - $140,000 annualbonus/commission: no                         show more                                                show less                          ",
200,4183395196,,Jobs via Dice,"Los Angeles, CA",Data Scientist (Healthcare),Entry level,Full-time,,No degree found,No salary found,"['python', 'sql', 'r']","['decision trees', 'nlp']",['spark'],,['tableau'],,,"             dice is the leading career destination for tech experts at every stage of their careers. our client, system soft technologies, is seeking the following. apply via dice today!required qualifications:familiarity and experience with techniques for handling outliers, such as the z-score or iqr methods.experience with multiple machine learning models, beyond tree-based methods, and familiarity with handling imbalanced data problems using appropriate techniques.strong grasp of model evaluation metrics, including a correct understanding of the f1 score.experience with pdf to text conversion, nlp entity extraction, ml modeling.configure large language models (llm) including rag implementation and fine tuning llms to meet business requirements.data mining and statistical modeling (e.g. regression modeling, clustering techniques, decision trees, etc.).analyzing large data dets using programming languages (e.g. python, r, sql and/or spark).strong sql skills. must have the ability to write complex, highly-optimized queries across large volumes of data. generating and visualizing data-based insights in software such as tableau.effective at communicating data-driven insights and conveying actionable recommendations to clinical and business leaders with little to no data science experience.lead and mentor junior data scientists to extract, analyze, and interpret large datasets, particularly focusing on clinical healthcare operational, and environmental data.                                 show more                                                show less                          ",
200,4167321298,2 weeks ago,DAIN,"Los Angeles, CA",AI Developer,Entry level,Full-time,,No degree found,"$150,000.00/yr - $250,000.00/yr",['typescript'],,,"['gcp', 'azure', 'aws']",,,,"   dain is seeking an exceptional ai developer to help build the future of autonomous ai systems.we're developing breakthrough technologies that will fundamentally transform how ai agents communicate and operate at scale.core responsibilities:•⁠ ⁠architect and deploy sophisticated ai solutions using anthropic, openai, and gemini apis•⁠ ⁠implement advanced rag techniques for enhanced model responses with real-time data•⁠ ⁠design scalable apis and backend systems for seamless ai model integration•⁠ ⁠develop end-to-end solutions using typescript, react, and node.js•⁠ ⁠optimize performance and implement robust error-handling for ai applications•⁠ ⁠collaborate across teams to integrate ai functionality into existing servicesrequired qualifications:•⁠ ⁠proven experience building applications with openai and/or anthropic apis•⁠ ⁠advanced typescript proficiency (frontend & backend)•⁠ ⁠strong next.js expertise•⁠ ⁠deep understanding of llms, function calling, and rag techniques•⁠ ⁠experience with agent frameworks (langchain, graphlang, vercel ai sdk)•⁠ ⁠track record integrating enterprise-grade apis•⁠ ⁠familiarity with automation platforms (zapier, uipath)•⁠ ⁠strong background in advanced ai concepts (memory architectures, knowledge graphs, embeddings)•⁠ ⁠at least one shipped production-level ai application•⁠ ⁠intermediate to advanced cloud platform skills (aws/azure/gcp)•⁠ ⁠solid git and ci/cd experienceoptional skills:•⁠ ⁠llm fine-tuning experience•⁠ ⁠sdk development in enterprise environments•⁠ ⁠advanced cloud architecture expertisewhat makes an ideal candidate:•⁠ ⁠strong problem-solving abilities•⁠ ⁠meticulous attention to detail•⁠ ⁠excellent communication skills•⁠ ⁠passion for emerging ai technologies•⁠ ⁠track record of end-to-end project deliveryto apply: please submit your:•⁠ ⁠github portfolio•⁠ ⁠resume•⁠ ⁠examples of shipped ai applicationsto careers@dain.orgjoin us in building the next generation of ai technology that will reshape how autonomous agents interact and operate!#artificialintelligence #aiengineering #typescript #seniordeveloper #techjobs #aideveloper                         show more                                                show less                          ",
200,4187606925,,JRD Systems,"Downey, CA",QA automation engineer,Mid-Senior level,Contract,,bachelor’s,No salary found,"['java', 'sql', 'python', 'shell']",,['oracle'],"['jenkins', 'azure', 'ansible']",,,,"   skills preferred:• senior-level skills and experience in creating automation frameworks and test automation using tools such as selenium, selenium grid, cypress, selenium webdriver, maven integration, testng, loadrunner, jmeter, blazemeter, jenkins automation, api testing, sql queries, backend verification, validation testing, ci/cd, load testing, regression testing and performance testing.• skills and knowledge in oracle application testing suite (oats), openscript and java programming.• skills in release management handling all aspects of devops ci/cd pipeline including planning, automation, coordinating between teams, application code deployments and change initiatives.• proficiency in devops tools and integration, azure devops/gitlab/jenkins/ansible/sql developer/pipeline script groovy/sonarqube/maven/oats (oracle application testing suite), openscript, selenium.• senior level skills in administer, monitor, troubleshoot oracle weblogic server and fusion middleware products including oracle idm security stack software’s such as oracle access manager (oam), oracle identity management (oim) and oracle directory services (oid, oud), soa/bpm, bi publisher, oracle service bus (osb), oracle webcenter portal (wcp), oracle webcenter content (wcc), oracle goldengate integration, oracle data integrator (odi), wcp configuration, oracle http server (ohs),oracle database, deployments and performance.• knowledge of ai/ml frameworks, large language models (llms) and deploying machine learning models into production.• proficiency in java/python/jython/shell scripting• proven communication in english• good computer network understanding and skills• security knowledge like vulnerabilities scan, patching, antivirus experience preferred: • a minimum of four (4) years of experience within the last five (5) years in testing and automation including proficiency with selenium automation, selenium webdriver, maven integration, testng, java, jenkins automation, loadrunner, jmeter, blazemeter, azure devops, gitlab, ansible, sql developer, pipeline scripting with groovy, sonarqube, oracle application testing suite (oats), openscript and python/jython• at least three (3) years of experience in the last five (5) years as a systems administrator installing, configuring and maintaining oracle fusion middleware servers including services-oriented architecture (soa), oracle service bus (osb), oracle webcenter portal (wcp), oracle webcenter content (wcc), oracle data integrator (odi), oracle enterprise manager (oem), oracle bi publisher (bip), oracle policy automation (opa), oracle application express (apex), oracle goldengate integration, oracle access manager (oam), oracle identity management (oim) and oracle directory services (oid, oud)• at least two (2) years of experience in the last three (3) years working as release management engineer handling all aspects of release management tasks performing planning, establishing deployment workflows, managing release lifecycles, and executing code promotions• at least one (1) years of experience in the last three (3) years in ai/ml frameworks, implement and manage ai orchestration including agent-based systems and best practices (langchain, autogen)• at least one (1) year of experience in the last three (3) years working as a linux/unix systems administrator working with formal change control process education preferred: this classification requires the possession of a bachelor’s degree in an it-related or engineering field. additional qualifying experience may be substituted for the required education on a year-for-year basis.  additional information: consultant should be flexible for telework and working onsite per county's telework policy.                         show more                                                show less                          ",
200,4162691844,3 weeks ago,tvScientific,"Los Angeles, CA",Senior Machine Learning Engineer,Mid-Senior level,Full-time,5,No degree found,"$180,000.00/yr - $210,000.00/yr","['python', 'scala']",['reinforcement learning'],"['beam', 'spark']","['kubeflow', 'athena', 'aws']",,['beam'],"['mlops', 'causal inference', 'a/b testing', 'experimentation']","   job title: senior machine learning engineerlocation: remote, usdepartment: data sciencetype: full-time, exemptexperience: senior (5+ years)salary range: $180,000 - $210,000 basecore hours: 9 am - 1 pm pst / 12 - 4 pm estabout tvscientifictvscientific is the first and only ctv advertising platform purpose-built for performance marketers. we leverage massive data and cutting-edge science to automate and optimize tv advertising to drive business outcomes. our solution combines media buying, optimization, measurement, and attribution in one, efficient platform. our platform is built by industry leaders with a long history in programmatic advertising, digital media, and ad verification who have now purpose-built a ctv performance platform advertisers can trust to grow their business.role summarytvscientific is looking for a senior machine learning engineer to join our growing team! you'll be working with a distributed engineering team on our connected tv ad-buying platform, as we scale our data science practice. we're building data science tools for constructing ad campaigns from content to timing to scheduling to bid optimization.our self-managed platform makes it easy to buy, optimize, and prove the value of tv advertising. in this role, you'll lead small project teams, provide direction, and keep stakeholders informed. you'll have the autonomy to determine key milestones and provide updates and check-ins to relevant teams and partners.what you'll dolead the design, prototyping, building, and maintenance of an rl-based bidding agent at tvscientific.drive improvements in the speed and scalability of tvscientific's ml inference.write and review production-level python code to ensure quality and efficiency.collaborate effectively within a talented team, providing expertise and guidance.how we'll define successdemonstrated effectiveness of the rl-based bidding agent.significant enhancements in the speed and efficiency of ml inference.high-quality production code contributing to platform stability and performance.valuable contributions to team collaboration, fostering a productive and inclusive work environment.consistent achievement of key project milestones and objectives.you'll be successful in this role if you haveproficiency in writing and reviewing production-level python code.deep understanding of statistics and its application in machine learning.strong communication and writing skills.desire to excel in a fast-paced series b startup environment, embracing uncertainty and driving innovation through experimentation and iteration.you may also haveexperience in adtech or connected tv (ctv) environments.proficiency with big data technologies such as scala, apache spark, apache beam, and aws athena.experience with experimental design and a/b testing methodologies.previous work with bandit algorithms and reinforcement learning techniques.teaching experience.systems programming experience in zig.mlops/kubeflow.causal inference.culture and benefitsat tvscientific we believe people do their best work when they feel challenged and engaged by their day to day responsibilities, when they're surrounded by smart, hard working people, and when they have a healthy work life balance. our company culture and benefits package reflects these beliefs.full health, dental, and vision insurance - up to 95% funded by the company for employees.employee stock option program.company-sponsored retirement plan with a matching contribution program.12 annual paid holidays (including 2 flexible days).generous pto policy (get your work done and take the time you need).a remote-first environment that allows employees flexibility to work from most places in the us.tvscientific is committed to building an inclusive environment for people of all backgrounds and everyone is encouraged to apply. tvscientific is an equal opportunity employer and does not discriminate on the basis of race, color, gender, sexual orientation, gender identity or expression, religion, disability, national origin, protected veteran status, age, or any other status protected by applicable national, federal, state, or local law.                                 show more                                                show less                          ",
200,4187460846,,Athlete To Athlete,"Santa Monica, CA",Software Engineer,Entry level,Full-time,,No degree found,"$150,000.00/yr - $170,000.00/yr",,,,,,,,"             you will be a key contributor to building and enhancing the digital backbone of athlete to athlete and a core member of our engineering team. you will be focused on the backend engineering of our platform, but as part of a small team in a scrappy startup, you may be asked to help out at other levels of our tech stack.this role requires a deep understanding of back-end development, including server-side logic, database management, and api development. your contributions will not only support the technical growth of our platform but also help shape the future of youth mentorship in sports. you will own projects from start to finish and immediately see your impact firsthand.with high exposure to many aspects of the business, you will be involved with the ins and outs of a startup and help build systems from the ground up. in addition, you will work closely with the marketing, sales, and operations teams to effectively coordinate efforts across the company.key responsibilitiesbuild and maintain robust, scalable apis and backend services, ensuring smooth data flow and system integration.design and optimize databases to manage data securely and efficiently.partner with teams across the company to identify and implement improvements, streamline the customer lifecycle, and enhance overall operational effectiveness.communicate project updates, challenges, and solutions effectively with teammates.                                 show more                                                show less                          ",
200,4170756625,2 weeks ago,Thales,"Pasadena, CA",Research Engineer Intern- Identity and Biometrics Solutions,Not Applicable,Full-time,2,phd or phd,$40.00/hr - $45.00/hr,"['r', 'c++', 'python']",['computer vision'],,,,,,"             location: pasadena, united states of americathales people architect identity management and data protection solutions at the heart of digital security. business and governments rely on us to bring trust to the billons of digital interactions they have with people. our technologies and services help banks exchange funds, people cross borders, energy become smarter and much more. more than 30,000 organizations already rely on us to verify the identities of people and things, grant access to digital services, analyze vast quantities of information and encrypt data to make the connected world more secure.research engineer internpasadena, ca- hybridposition summarythales is seeking a highly motivated master/phd student to join our pasadena r&d team for a 3-month internship (starting at any time) in the field of computer vision, machine learning, and biometrics.regulatory compliance requirementsmust be a u.s. person as defined in applicable law, or otherwise authorized or eligible for authorization, to access to hardware, software, technology or technical data controlled under the export administration regulations (ear).this position is eligible for the noram referral program for external candidates. the level is tier 1 - $2500.00key areas of responsibilitythe successful candidate will have the opportunity to work with a team of experienced researchers, participate in cutting-edge research projects, gain hands-on experience, and contribute to the development of commercial products in the related field.participate in ongoing research projects in computer vision, deep learning, and biometrics.keep up-to-date with the latest advancements in related areawrite efficient code using python and c++communicate effectively both in writing and speakingparticipate in team meetings and contribute to project discussionsminimum qualificationscurrently enrolled in a phd or master program in computer science, electrical engineering, or similar technical fieldenthusiasm for r&d and a strong desire to contribute to the fieldsolid knowledge in image processing, computer vision, and machine learningat least 2 years of experience in one or more of following areas: biometric data preparation, deep learning network design and training, deep learning feature extraction, image enhancement and/ or restorationdeep learning design experience with cnns, unet, resnet, efficientnet, vision transformersexperience with dl model quantization and pruning techniques.at least one year of coding skills in python/c++at least one year of experience on pytorchfast prototyping and validation of ai solutionsexcellent communication and teamwork skillsthe ideal candidate will have knowledge of biometrics and fingerprints recognition as well as publications on relevant conferences or journals.if you’re excited about working with thales, but not meeting the requirements for this position, we encourage you to join our talent community!pay transparency the anticipated compensation for this role is $40-$45 an hour. the company reserves the right to ultimately pay more or less than the posted range and offer additional benefits and other compensation, depending on circumstances not related to an applicant’s status protected by local, state, orwhat we offerthales provides an extensive benefits program for all full-time employees working 30 or more hours per week and their eligible dependents, including the following:elective health, dental, vision, fsa/hsa, voluntary life and ad&d, whole group life w/ltc, critical illness, hospital indemnity, accident insurance, legal plan, identity theft, and pet insurance.retirement savings plan after 30 days of employment with a company contribution and a match, and with no vesting period.company paid holidays and paid time off.company provided life insurance,why join us?say hi and learn more about working at thales click herethis position will require successfully completing a post-offer background check. qualified candidates with [a] criminal history will be considered and are not automatically disqualified, consistent with federal law, state law, and local ordinances.successful applicant must comply with federal contractor vaccine mandate requirements.thales champions inclusion and we believe diversity strengthens the fabric of our culture. we are an equal opportunity/affirmative action employer. all qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law.if you need an accommodation or assistance in order to apply for a position with thales, please contact us at talentacquisition@us.thalesgroup.com.                         show more                                                show less                          ",
200,4184493917,,"Delphi-US, LLC - Peacemakers in the Talent War","Houston, TX",Data Scientist,Mid-Senior level,Contract,,master’s or ph.d,No salary found,"['python', 'sql']","['pytorch', 'reinforcement learning', 'nlp', 'tensorflow']","['snowflake', 'redshift']","['sagemaker', 'aws']","['power bi', 'dash', 'streamlit']",,"['feature engineering', 'mlops', 'model deployment']","   job title: data scientist – ai/ml focus (contract) - job#5459worksite: hybrid onsite mandator mon-thur – houston, txwe are seeking a curious, proactive, and innovative data scientist with a strong foundation in ai/ml and large language models (llms) to join our team. the ideal candidate has experience blending various datasets, building statistical/machine learning models, and deploying ai-driven solutions that drive business impact.this role involves working with llms, natural language processing (nlp), and deep learning techniques to develop ai-powered applications. you will play a pivotal role in designing, training, and deploying scalable ai/ml models, while also translating complex data insights into actionable business strategies.key responsibilities:ai/ml model development: design, train, and fine-tune machine learning and deep learning models, including llms, for predictive analytics, automation, and ai-driven decision-making.data analysis & feature engineering: collect, process, and analyze structured and unstructured data, engineering relevant features to improve model performance.agent-based & nlp applications: develop llm-based ai solutions with a focus on prompt engineering, fine-tuning, and inference optimization.business impact & decision support: translate complex data science methodologies into actionable insights, collaborating with stakeholders to drive business value.end-to-end model deployment: work with mlops best practices to deploy and monitor models in production, ensuring scalability, efficiency, and reliability.data storytelling & visualization: develop clear, compelling presentations and dashboards to communicate findings to non-technical stakeholders.requirements:technical skills:ai & machine learning: experience in predictive modeling, nlp, deep learning, and llm-based applications (e.g., gpt, bert, langchain).programming: proficiency in python and experience with ai/ml frameworks (e.g., pytorch, tensorflow, hugging face).data engineering & sql: ability to write efficient sql queries to blend and structure data from multiple sources for modeling and analysis.cloud & mlops: experience with aws (sagemaker, s3, redshift), snowflake, and ml pipeline automation.version control & collaboration: proficiency using git for code versioning and teamwork.soft skills:curious & innovative: passionate about solving complex business problems using data and ai.ownership & initiative: proactively drive projects from conception to deployment.business acumen: understand how ai/ml solutions impact business goals and decision-making.effective communication: ability to explain technical models and ai methodologies to non-technical audiences.preferred qualifications:graduate degree (master’s or ph.d.) in a quantitative field (e.g., computer science, data science, statistics, engineering, mathematics, economics).experience with dashboarding tools (e.g., power bi, dash, streamlit) for model performance monitoring.familiarity with reinforcement learning and ai agent-based applications.this role is ideal for a data scientist who wants to work at the cutting edge of ai and ml, leveraging llms, nlp, and predictive analytics to drive meaningful impact.                         show more                                                show less                          ",
200,4174139726,1 week ago,Motion Recruitment,"Los Angeles, CA",Machine Learning Engineer (Hybrid / Culver City),Entry level,Full-time,7,No degree found,No salary found,"['python', 'sql']",['computer vision'],['snowflake'],,,,,"             we are looking for a talented machine learning engineer to join a leading global technology company that is revolutionizing responsible marketing for social platforms such as youtube, meta, tiktok, and snap. with a focus on using ai to provide brands with accurate and transparent content adjacency solutions, this company is at the forefront of transforming the marketing landscape. in this role, you’ll leverage your expertise in large language models (llms) and retrieval-augmented generation (rag) to process massive datasets and create high-impact models that drive smarter, data-driven marketing decisions.if you have a passion for ai, machine learning, and working with large-scale social media data, this is your opportunity to play a key role in shaping the future of digital marketing.what you’ll dobuild and optimize models: design, develop, and fine-tune large language models (llms) and retrieval-augmented generation (rag) systems that enhance marketing measurement and brand suitability across major social platforms. work with large datasets: handle and process terabytes of social media data, building machine learning models that provide actionable insights and drive brand optimization. collaborate with cross-functional teams: partner with engineering, data, and product teams to integrate your models into the company’s platform, ensuring scalability and peak performance. improve model efficiency: use distributed systems to optimize model performance and scale solutions effectively across large datasets. ensure code quality: maintain high standards for testing and code review, ensuring reliability, security, and quality of machine learning solutions. stay ahead of the curve: continuously explore new technologies and innovations in ai, applying cutting-edge methods to solve complex challenges. what we’re looking for:experience: 7+ years of professional experience in machine learning engineering, with a focus on llms and rag systems. technical expertise: proficiency in python and sql (particularly with snowflake). strong background in training, fine-tuning, and deploying large-scale machine learning models. data handling: solid experience working with large datasets and distributed systems for machine learning. software engineering skills: deep understanding of data structures, algorithms, and software design principles. nice-to-have: experience with computer vision and a strong interest in exploring new machine learning techniques and frameworks. communication: strong verbal and written communication skills, with the ability to collaborate effectively across diverse teams. passion for innovation: a keen interest in leveraging emerging technologies to create innovative solutions. why join us?impactful work: be part of a leading company that is at the cutting edge of responsible marketing across the world’s largest social platforms. career growth: gain exposure to innovative technologies and grow within a company committed to your professional development. competitive compensation: enjoy a competitive salary and comprehensive benefits package. work-life balance: flexible remote work options, with 2-3 days per week onsite in marina del rey, ca. collaborative environment: work alongside a talented and motivated team in a dynamic, fast-paced environment. if you’re an experienced machine learning engineer with a strong background in llms, rag, and machine learning systems, and you’re ready to take on a high-impact role in the marketing technology space, we’d love to connect. join a forward-thinking team where your work will shape the future of digital marketing solutions.posted by: rachel ruzumna                                 show more                                                show less                          ",
200,4179519568,1 week ago,Sensei Ag,"Santa Monica, CA",Research Scientist,Mid-Senior level,Full-time,3,phd or phd,No salary found,"['r', 'python', 'matlab']",,,,,,,"   who we are & what we dofounded by global technology pioneer, larry ellison and esteemed physician and author, dr. david agus, sensei ag is a market-changing agtech company on a journey to improve human nutrition. our greenhouse farms align technology with the environment to protect and preserve natural resources, while optimizing how we grow food. merging agriculture and innovation to achieve sustainable farming practices allows us to grow high-quality, delicious produce year-round.job locationthis is a hybrid position requiring on-site work in northern and southern california (california residents encouraged to apply), and other us sites.travel requirementsup to 50% of the time. travel as needed to support group objectives (domestic and international); including regular travel to northern and southern california, including other us locations to conduct benchwork. compensation$100,000 - $140,000 / year, exempt, with a discretionary bonus of up to 10%.benefits we offercomprehensive medical, dental & vision plansprescription drug benefits, employee assistance program (eap) & employee wellnesshsa/fsabasic life and ad&d & short and long-term disabilitypaid-time off and travel assistance program401knote: residents of hawaii, receive a comprehensive healthcare bundle different from us mainland plans/programs.why is this position open?we are looking for a research scientist with the right skill set to join our r&d team and help us achieve our research and development goals.what is the department culture like?we are a curious and cooperative team with diverse experiences in various areas. together, we address significant challenges to innovate and explore. we frequently gather in person for brainstorming and planning sessions to find new opportunities that support sensei's mission.why should i apply?be a part of enhancing human health through indoor farming. you will have the opportunity to conduct research in many fields and team up with specialists to drive new and creative findings.about the rolesensei ag is seeking a research scientist with a strong background in plant biology or related field, with experimental design and data analysis experience to join our dynamic and collaborative r&d team. in this role, the research scientist will lead and contribute to the design and execution of research projects spanning areas such as plant science, product development, and nutrition. the ideal candidate will play a pivotal role in maintaining high experimental standards and ensuring scientific rigor throughout all stages of research. additionally, this position will involve training and mentoring research associates, fostering a culture of excellence and innovation within the team.what you will dodesign and execute experiments across various research areas.train and mentor experimental research associates.provide technical expertise in experimental design, benchwork protocols, and statistical analysis.develop, optimize and document standard operating procedures for benchwork.maintain comprehensive documentation of methods and results.stay current with scientific literature and implement relevant techniques.collaborate with leadership to align research efforts with sensei's mission to improve human nutrition.contribute to setting quarterly/annual scientific goals for r&d.communicate key findings to r&d and sensei leadership.skills and experience you will needminimum of 3 years of industry experience (post-grad) or phd in plant biology, nutrition, or agriculture.graduate degree in plant biology, horticulture, biochemistry, microbiology or a related field. phd, preferred.proven ability to lead and conduct rigorous experiments and interpret results in wet and dry lab settings.experience in training and mentoring team members with various levels of research experience.excellent communication and presentation skills, with a track record of preparing reports and sharing research findings.strong ability to diagnose and troubleshoot laboratory equipment and protocols.adaptability to new technologies and laboratory methods.experience in statistics, analyzing, visualizing, and interpreting data in python, matlab, r, or similar.desired familiarity and experience with various molecular biology and biochemical techniques including but not limited to sample collection/preparation, sample extraction (dna/rna/protein), sample quantification, pcr/rt-pcr, next generation sequencing, and hplc.bonus points if you have...experience applying scientific pursuits to address business needs.  experience with nutritional content of vegetables, leafy greens or fruits is strongly preferred.   experience in other controlled environment crops is desired.  why you should join ussensei ag is expanding and seeking highly skilled individuals to be part of our team. experience a dynamic and collaborative work culture as we revolutionize health and the future of food. we are looking for individuals who are intelligent, yet humble, dedicated and genuine, with grit and lots of it! become a part of our team today!this job description is not intended to be an exhaustive list of all duties, responsibilities or qualifications associated with the job. other duties may be assigned.                         show more                                                show less                          ",
200,4178129025,4 days ago,Spotter,"Culver City, CA",Senior Data Scientist - LLM,Mid-Senior level,Full-time,6,master’s or master’s,"$185,000.00/yr - $200,000.00/yr","['python', 'sql', 'r']",['nlp'],,,,,['mlops'],"   spotter is a platform for youtube creators, providing services and software designed to accelerate growth for the world’s best creators and brands. creators working with spotter can access the capital, knowledge, community, and personalized ai software products they need to succeed. with unique knowledge of how creators work, the resources they need to grow, and the challenges they face, spotter is empowering top youtube creators to succeed.spotter has already deployed over $940 million to youtube creators to reinvest in themselves and accelerate their growth, with plans to reach $1 billion in investment by 2024. with a premium catalog that spans over 725,000 videos, spotter generates more than 88 billion monthly watch-time minutes, delivering a unique scaled media solution to advertisers and ad agencies that is transparent, efficient, and 100% brand safe. for more information about spotter, please visit https://spotter.com.lead the future of generative ai for top youtube creators!are you a data scientist who lives and breathes deep learning and large language models (llms)? have you spearheaded complex generative ai initiatives that made a real impact? if you're ready to push the boundaries of ai-powered creativity, we want to talk to you!we're looking for a senior data scientist to take the lead in shaping our llm strategy, building cutting-edge tools that empower the biggest names on youtube.what you'll dolead the development and deployment of advanced llm solutions and pipelines.architect and oversee the fine-tuning and serving of llms, ensuring scalability and reliability.build everything from basic reports to advanced machine learning models and algos to help youtube creators to grow from “creators” to “enterprises” with world class underwriting models and brand efficient media solutions to optimize media yield.drive innovation and strategic direction of llm initiatives, identifying new opportunities.work with massive amounts of digital data (web, app, api) and sophisticated tools in an industry leading big data environment.maintain, optimize and innovate analytic models driving all insights and reportingprovide visibility, unearth insights, and develop early indicators into the performance of licensed contentconduct ad-hoc analysis to further enhance our understanding of content performancework with product team to revolutionize the product and services we offer with a data-driven approachcollaborate with the engineering team to test, implement and deploy modeling solutions to production systems.who you arephd (preferred) or master’s in data science or a quantitative field (computer science, engineering, statistics, mathematics, etc.)8+ years of experience with a master’s or 6+ years of professional experience with a phdstrong foundation in deep learning with extensive experience building nlp-based neural network models (e.g., cnn, resnet, lstm, rnn).extensive experience in developing and deploying llms (gpt, llama, bert, or similar).experience in data querying languages such as sql, scripting & analytical languages such as python, r, etc...proven ability to lead and mentor data science teams.strong expertise in mlops and llm deployment strategies.experience with large-scale data processing and analysis.excellent communication and presentation skills.strategic thinker with the ability to translate complex technical concepts into actionable plans.passionate about staying up-to-date with the latest advancements in ai and llms.why spottermedical insurance covered up to 100%dental & vision insurance401(k) matchingstock optionscomplimentary gym accessautonomy and upward mobilitydiverse, equitable, and inclusive culture, where your voice matters.in compliance with local law, we are disclosing the compensation, or a range thereof, for roles that will be performed in los angeles. actual salaries will vary and may be above or below the range based on various factors including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. a reasonable estimate of the current pay range is: $185k-$200k (base salary per year. the range listed is just one component of spotter’s total compensation package for employees. other rewards may include an annual discretionary bonus and equity.spotter is an equal opportunity employer. spotter does not discriminate in employment on the basis of race, religion, creed, color, national origin, ancestry, citizenship, physical or mental disability, medical condition, genetic characteristics or information, marital status, sex (including pregnancy, childbirth, breastfeeding, and related medical conditions), gender, gender identity, gender expression, age, sexual orientation, military status, veteran status, use of or request for family or medical leave, political affiliation, or any other status protected under applicable federal, state or local laws. equal access to programs, services and employment is available to all persons. those applicants requiring reasonable accommodations as part of the application and/or interview process should notify a representative of the human resources department.                         show more                                                show less                          ",
200,4167325145,3 weeks ago,ProRata.ai,"Pasadena, CA",Principal AI Researcher,Mid-Senior level,Full-time,,phd,"$230,000.00/yr - $300,000.00/yr",['python'],"['graph neural networks', 'pytorch']",['pandas'],,,,['feature engineering'],"             generative ai is transforming the way we interact with information, but it also poses an existential challenge to content creators. by scraping proprietary material without compensation, generative ai undermines key revenue streams—such as ad revenue, subscriptions, and licensing agreements—that sustain high-quality and original content creation.prorata was founded in 2024 by bill gross at idealab studio with a mission to ensure that generative ai platforms fairly credit and compensate content owners for their contributions. our groundbreaking technology enables generative ai platforms to attribute sources and share revenue on a per-use basis, protecting creators, fostering sustainable journalism, and promoting the integrity of ai-generated content.role: we are seeking a talented principal ai researcher to join us as part of the research group at prorata. in this role, you will be at the heart of our mission and contribute to solving problems related to search, relevance, verification, reasoning, and more. if you are passionate about solving hard problems, making a difference, and creating a fairer digital ecosystem, we want to hear from you!responsibilities: conceptualize and execute pioneering ai research for prorata design algorithms and implement advanced ai techniques. explore new methodologies to enhance ai technology and existing algorithms. work with cross-functional teams, including data scientists and software developers. mentor junior team members and contribute to collaborative learning. utilize modern machine learning tools, run experiments, and write code. implement machine learning algorithms and ai tools within research opportunities. transform ideas into prototypes and products, building necessary infrastructure with the team. you have:phd or equivalent experience in computer science, ai, or a related technical fieldstrong programming skills and proficiency in commonly used ml languages such as python, and ml and data science libraries, such as, pandas, pytorch, and huggingface. familiarity with advanced ai methods such as transformer models, diffusion models, graph neural networks, and foundation models. deep understanding of theory and application of large language models (llms). for example, understanding of prompting, fine-tuning techniques, retrieval-augmented generation, evaluation, etc. experience with data science techniques like feature engineering, model selection, and hyperparameter tuning. demonstrated ability to conduct machine learning research studies. for example, publications in top-tier ai conferences such as neurips, icml, cvpr, iclr, acl, or naacl. critical and creative thinking to tackle complex challenges. strong collaboration and communication skills. passion for our mission at prorata. work environment:location: this position is onsite. this role is based at our bellevue wa (or pasadena, ca) office location, and employees are expected to work on-site during regular business hours.compensation:the compensation for this position will be competitive and commensurate with experience. the estimated salary range for this role is 230,000 -300,000 usd.what we offer:opportunity to work at the forefront of ai technologycollaborative and innovative work environmentcompetitive salary and benefits packageprofessional development and growth opportunitieschance to make a significant impact on the company's successequal employment opportunity: prorataai is an equal opportunity employer. we celebrate diversity and are committed to creating an inclusive environment for all employees. all employment decisions are made based on qualifications, merit, and business needs.california specific notices:  at-will employment: employment at prorataai is at-will. this means that either the employee or the employer may terminate employment at any time, with or without cause or prior notice.  salary disclosure: in compliance with california law, salary information is provided to ensure transparency and fairness.  california consumer privacy act (ccpa): prorataai complies with the ccpa. personal information collected during the recruitment process will be used for employment purposes only. compensation range: $230k - $300k                         show more                                                show less                          ",
