id,time_posted (days),company_name,location,title,seniority_level,employment_type,job_function,industry,yoe,education,salary,programming_languages,ml_skills,data_processing_db,cloud,visualization,big_data,product_skills,description,job_type
4173407535,0,Ledgent Technology,"Los Angeles County, CA",Application Developer (Python),Associate,Contract,Finance and Information Technology,Financial Services,3.0,[],101795,"['python', 'sql']",,"['etl', 'sql server']","['aws', 'lambda']",,,,our client one of the pacific northwest top employers has engaged our firm in their search for an application developer python the person in this role would be responsible for supporting the financial applications with day to day needs excellent opportunity for growth and to be a part of a dynamic and innovative companywe are seeking a skilled application developer to contribute to the development and management of our inhouse financial applications this role focuses on building robust and efficient solutions tailored to the needs of our finance department you will work within a team to develop maintain and enhance applications primarily leveraging sql server aws services and pythonthis position requires a strong understanding of database management cloud infrastructure and backend development you will collaborate with finance stakeholders and other developers to ensure the delivery of highquality applications that support critical financial operationsthe application developer will be responsible for the overall coding and design of technology solutions that address the business needs of client as the application developer you will be part of a diverse high energy team focused on full lifecycle developmentcore responsibilitiesapplication development develop maintain and enhance inhouse financial applications using python and sql serverdatabase management design implement and optimize database schemas and queries using microsoft sql server ensure data integrity performance and securityaws integration utilize aws services eg ec2 rds s3 lambda to build deploy and manage applications and data pipelinesbackend development build and maintain robust backend systems and apis to support financial applicationsdata processing develop and implement data processing and etl extract transform load processes using python and sqlcollaboration and communication work closely with finance stakeholders business analysts and other developers to understand requirements and deliver effective solutionscode quality and standards write clean maintainable and welldocumented code conduct code reviews and ensure adherence to coding standards and best practicestroubleshooting and debugging diagnose and resolve technical issues related to applications and databasestesting write and execute unit and integration tests to ensure application qualitydeployment and maintenance deploy and maintain applications in aws environmentsrequired qualificationsbachelors degree or equivalent work experience3 years relevant experience knowledge of design patterns refactoring and unit testing knowledge of agile methodologies such as extreme programming xp and scrum is helpful proven experience in developing and maintaining databasedriven applicationsexperience working with aws cloud servicesstrong python and sql skillsdesired expertisemicrosoft sql server strong proficiency in designing implementing and optimizing sql server databasesaws services handson experience with aws services including ec2 rds s3 lambdapython solid understanding of python programming for backend development data processing and scriptingdatabase design ability to design and implement efficient database schemassql development expertise in writing complex sql queries stored procedures and functionsapi development experience in building and consuming restful apisversion control proficient in using git for version controlproblemsolving strong analytical and problemsolving skillscommunication effective communication and interpersonal skillsnice to have skills plusruby on rails experience with ruby on rails frameworkfinancial domain knowledge understanding of financial processes and applicationsetl tools experience with etl tools and data warehousing conceptsdev ops practices familiarity with cicd pipelines and infrastructure as codeexperience with other database solutionsall qualified applicants will receive consideration for employment without regard to race color national origin age ancestry religion sex sexual orientation gender identity gender expression marital status disability medical condition genetic information pregnancy or military or veteran status we consider all qualified applicants including those with criminal histories in a manner consistent with state and local laws including the california fair chance act city of los angeles fair chance initiative for hiring ordinance and los angeles county fair chance ordinance for unincorporated los angeles county to the extent our customers require a background check for certain positions the company faces a significant risk to its business operations and business reputation unless a review of criminal history is conducted for those specific job positions show more show less,
4166503312,0,Tata Consultancy Services,"Los Angeles, CA",AWS Devops Engineer,Mid-Senior level,Full-time,Engineering,IT Services and IT Consulting,0.0,[],0,['sql'],,,"['terraform', 'aws', 'jenkins']",,['terraform'],,job description aws dev ops lead remote networking aws network load balancer route 53 api gateway container orchestrationmanagement 70 services running in ecs security aws cert manager cloudfront databases my sql postgres redis s3 aws lambdas infrastructure as code terraform deployment pipeline w jenkins show more show less,
4190017611,0,Axelera AI,"Los Angeles, CA",Senior Applications Engineer - Embedded AI (Italy based),Mid-Senior level,Full-time,Engineering and Information Technology,Semiconductor Manufacturing,0.0,[],0,['python'],['computer vision'],,,,,['model deployment'],about us axelera ai is not your regular deeptech startup we are creating the nextgeneration ai platform to support anyone who wants to help advancing humanity and improve the world around usin just three years we have raised a total of 120 million and have built a worldclass team of 180 employees including 55 ph ds with more than 40000 citations both remotely from 11 different countries and with offices in belgium switzerland italy the uk headquartered at the high tech campus in eindhoven netherlandswe have also launched our metis ai platform which achieves a 35x increase in efficiency and performance and have visibility into a strong business pipeline exceeding 100 millionour unwavering commitment to innovation has firmly established us as a global industry pioneerare you up for the challengeposition overview the applications team develops the customerfacing components of axelera ais voyager sdk including lowcode model deployment endtoend pipeline development and application integration and analytics customers use these tools to quickly evaluate prototype and build complete production ai solutions accelerated by axelera ai devices the applications team develops cuttingedge development tools with simple apis that ensure the solutions deployed by our customers reach the highest levels of performance and accuracy available in the marketwe are seeking skilled and innovative software engineers to help us scale the product to support a wider range of models pipelines and endcustomer use cases this is a challenging but rewarding role which can cover a variety of tasks such as compiling highlevel graphical representations of mlbased pipelines optimizing memory usage and synchronization on heterogeneous hardware targets and writing lowlevel implementations of computer vision operators for specialised processing elementskey responsibilitiestypical activities can vary depending on the candidates skillset but may includestudying research papers opensource code repositories and product documentation to deploy new models using the voyager sdk and evaluating their performance and accuracy implementing image pre and post processing operators collaborating with the compiler team to troubleshoot compilation issues and writing decoders that transform inference tensors to metadata for ease of use by application developers integrating popular industrystandard model frameworks within the sdk to facilitate lowcode and nocode deployment of many customer models and datasets defining metadata representations for common types of models such as bounding boxes and keypoints creating libraries for evaluating deployed model accuracy on axelera ai hardware and creating libraries for visually rendering inference results optimizing endtoend pipeline latency and throughput root causing any bottlenecks arising on supported hardware platforms and developing profiling tools to help customers more easily analyse and understand bottlenecks in their own pipelines writing and maintaining comprehensive product documentation and sharing knowledge with team members promoting best practices and continuous improvement qualificationsbsms in computer science electrical engineering or equivalent work experience in the semiconductor andor ai industry proven handson experience with edge deployment frameworks such as open vino or tensor rtfamiliarity with model optimisation techniques such as quantization compression and pruning a plus proficiency in ai application development using python with extensive experience in ml libraries such as py torch and tensor flow demonstrated ability to build and deploy endtoend pipelines with quantized models experience in training models using transfer learning to leverage pretrained models for new tasks experience with mlir and onnxruntime a plus strong problemsolving skills and an ability to troubleshoot and debug complex multidimensional problems proficient linux skills practical knowledge of agile development using tools such as jira git and git hub selfmotivated with the ability to thrive in a fastpaced collaborative startup environment location this position is based italy in hybrid or remote set up we also support relocation to bologna florence or milan for talent based abroad and interested in this rolewhat we offer this is your chance to shape and be part of a dynamic fastgrowing international organization we offer an attractive compensation package including a pension plan extensive employee insurances and the option to get company shares an open culture that supports creativity and continual innovation is awaiting you collaborative ownership and freedom with responsibility is characteristic for the way we act and work as a team at axelera ai we wholeheartedly embrace equal opportunity and hold diversity in the highest regard our steadfast commitment is to cultivate a warm and inclusive environment that empowers and celebrates every member of our team we welcome applicants from all backgrounds to join us in shaping the future of ai show more show less,
3901846599,0,Vast,"Long Beach, CA","Staff Software Engineer, iOS, Haven",Mid-Senior level,Full-time,Engineering and Information Technology,Defense and Space Manufacturing,5.0,[],195000,['shell'],,,,,,,at vast our mission is to contribute to a future where billions of people are living and thriving in space we are building artificial gravity space stations allowing longterm stays in space without the adverse effects of zerogravity our initial crewed space habitat will be haven1 scheduled to be the worlds first commercial space station when it launches into low earth orbit in may 2026 our team is allin committed to executing our mission safely and on time if you want to work with the most talented people on earth furthering space exploration for humanity come join usvast is looking for a staff software engineer i os reporting to the director ground segment mission operationsas an i os software engineer you will be the responsible engineer for the design build and testing of i os native applications written in swift to power crew user interfaces operating in low earth orbit aboard haven1 you will shepherd the project through the full software development lifecycle as the original author of the app in your daytoday you will collaborate with the ux design flight software and avionics teams to ensure the app functions reliability and meets the required objectives join us for the unique opportunity to write apps that fly in spacethis will be a fulltime exempt position located in our long beach locationresponsibilities develop new and optimize existing software codebases and systems which will be used to power crew devices on the vast family of spacecraft mentor junior software engineers to help build a strong and capable team own the lifecycle of software including rolling out to operations managing configurations maintaining and upgrading and supporting endusers configure and optimize automated testing and deployment systems ensure software quality and reliability through testing cleancode and attention to software security minimum qualifications bachelor of science degree in computer science software engineering informatics humancentered design engineering or other engineering discipline7 years experience writing software4 years experience writing i os applications objectivecc swiftpreferred skills experience experience writing applications shipped and used by millions of users proficiency using the command line writing shell scripts and an understanding of the gnulinux operating system experience coding in c and c and integrating that code into i os applications experience building applications in the cloud enjoys enduser facing roles and interfacing with crossfunctional teams ability to work quickly and accurately in fastpaced environment during critical launch and mission operations excellent communicator both written and verbal familiarity with git collaborative mindset problem solver with a bias for action additional requirements willingness to work overtime or weekends to support critical mission milestones salary range california155000235000 usdcompensation and benefits base salary will vary depending on jobrelated knowledge education skills experience business needs and market demand salary is just one component of our comprehensive compensation package fulltime employees also receive company equity as well as access to a full suite of compelling benefits and perks including 100 medical dental and vision coverage for employees and dependents flexible paid time off for exempt staff and up to 10 days of vacation for nonexempt staff paid parental leave short and longterm disability insurance life insurance access to a 401k retirement plan one medical membership class pass credits personalized mental healthcare through spring health and other discounts and perkswe also take pride in offering exceptional food perks with snacks drip coffee cold drinks and dinner meals remaining free of charge and lunch subsidized as part of vasts ongoing commitment to providing highquality meals for employeesus export control compliance statusthe person hired will have access to information and items subject to us export controls and therefore must either be a us person as defined by 22 cfr12062 or otherwise eligible for deemed export licensing this status includes us citizens us nationals lawful permanent residents green card holders and asylees and refugees with such status granted not pendingequal opportunityvast is an equal opportunity employer employment with vast is governed on the basis of merit competence and qualifications and will not be influenced in any manner by race color religion gender national originethnicity veteran status disability status age sexual orientation gender identity marital status mental or physical disability or any other legally protected status show more show less,
4025854637,0,Google,"Los Angeles, CA","Software Engineer, PhD, Early Career, Campus, Systems and Infrastructure, 2025 Start",Entry level,Full-time,Information Technology and Engineering,"Information Services and Technology, Information and Internet",0.0,[],168000,"['python', 'java']",,,,,,,this application is intended for candidates that are eligible to work fulltime in the united statesyou can also consider applying for our international opportunities please check the student careers page for current openings in the location where you are eligible for fulltime work authorizationnote by applying to this position you will have an opportunity to share your preferred working location from the following mountain view ca usa atlanta ga usa austin tx usa bellevue wa usa cambridge ma usa irvine ca usa kirkland wa usa los angeles ca usa new york ny usa pittsburgh pa usa raleigh nc usa durham nc usa reston va usa san bruno ca usa seattle wa usa san francisco ca usa san jose ca usa sunnyvale ca usaminimum qualificationsph d degree in computer science or related technical fieldexperience coding in one of the following programming languages including but not limited to c c java java script python or golangexperience in one or more of the following architecting or developing distributed systems concurrency multithreading or synchronizationpreferred qualificationsexperience in code and system health diagnosis and resolution and software test engineeringexperience developing accessible technologiesexperience with performance systems data analysis visualization tools or debuggingability to start fulltime role in 2025about the job googles software engineers develop the nextgeneration technologies that change how billions of users connect explore and interact with information and one another our products need to handle information at massive scale and extend well beyond web search were looking for engineers who bring fresh ideas from all areas including information retrieval distributed computing largescale system design networking and data storage security artificial intelligence natural language processing ui design and mobile the list goes on and is growing every day as a software engineer you will work on a specific project critical to googles needs with opportunities to switch teams and projects as you and our fastpaced business grow and evolve we need our engineers to be versatile display leadership qualities and be enthusiastic to take on new problems across the fullstack as we continue to push technology forwardin this role you will manage project priorities deadlines and deliverables you will design develop test deploy maintain and enhance software solutionsgoogle is an engineering company at heart we hire people with a broad set of technical skills who are ready to take on some of technologys greatest challenges and make an impact on users around the world at google engineers not only revolutionize search they routinely work on scalability and storage solutions largescale applications and entirely new platforms for developers around the world from google ads to chrome android to you tube social to local google engineers are changing the world one technological achievement after anotherthe us base salary range for this fulltime position is 141000202000 bonus equity benefits our salary ranges are determined by role level and location within the range individual pay is determined by work location and additional factors including jobrelated skills experience and relevant education or training your recruiter can share more about the specific salary range for your preferred location during the hiring processplease note that the compensation details listed in us role postings reflect the base salary only and do not include bonus equity or benefits learn more about benefits at google responsibilities write product or system development codeparticipate in or lead design reviews with peers and stakeholders to decide on available technologiesreview code developed by other developers and provide feedback to ensure best practices eg style guidelines checking code in accuracy testability and efficiencycontribute to existing documentation or educational content and adapt content based on productprogram updates and user feedbacktriage product or system issues and debugtrackresolve by analyzing the sources of issues and the impact on hardware network or service operations and qualitygoogle is proud to be an equal opportunity workplace and is an affirmative action employer we are committed to equal employment opportunity regardless of race color ancestry religion sex national origin sexual orientation age citizenship marital status disability gender identity or veteran status we also consider qualified applicants regardless of criminal histories consistent with legal requirements see also googles eeo policy and eeo is the law if you have a disability or special need that requires accommodation please let us know by completing our accommodations for applicants form show more show less,
4181490340,0,Prehab,"Culver City, CA",Backend Software Engineer,Entry level,Full-time,Wellness and Fitness Services,,4.0,[],120000,"['python', 'java', 'sql']",,"['firebase', 'kafka']","['azure', 'gcp', 'aws', 'docker']",,['kafka'],,who we areprehab is a pioneering digital health platform dedicated to revolutionizing preventative physical therapy and fitness through technology our mission is to redefine how physical therapy is accessed empowering individuals to take control of their health our d2c mobile app has impacted over 80k users across 180 countries our b2b2c clinical platform supports 30k patients monthly in their physical therapy journey and our concierge oneonone physical therapy clinic supports thousands of local angelenos irl backed by a social community of over 24m fans were completely redefining access to physical therapywe are a closeknit team of 26 individuals and we strive to live by our core values team player growth mindset innovative ownership and prehab lifestyle you will work with the team to identify opportunities ideate solutions and deliver them quicklythis is a fulltime inperson role based in culver city ca where youll collaborate closely with crossfunctional teams to build the future of our productswho were looking for as we scale were undertaking a major backend migration from java to a modern tech stack python java script type script or goa foundational step in our companys growth were looking for our first inhouse onshore software engineer to take ownership of our backend infrastructure and lay the foundation for our core engineering team this is a rare opportunity to have direct influence on technology decisions architecture and engineering culture while working closely with leadership to scale our platform you will have endtoend ownership of our backend powering both our mobile and web applicationswhy this role is exciting youll be the first inhouse software engineer helping define our engineering principles and best practices laying the groundwork for our platform and future tech teamyoull play a key role in shaping our tech stack architecture and backend migrationyoull work closely with our director of engineering product manager and offshore engineering teams to ensure alignment with business goalswe want someone who thrives on learning new technologies and continuously improvingjust like our companyas we scale youll have the opportunity to play a key role in shaping our future core engineering teamkey responsibilities lead the migration of our backend from java to python java script type script or goarchitect and develop scalable backend services to support both mobile and web applicationsbuild and optimize restful apis andor graph ql to ensure seamless communication between backend and frontendensure data security encryption and compliance with healthcare regulations hipaa soc 2 etcwork directly with the director of engineering product manager and offshore engineering teams to align technical execution with product strategyoptimize database performance and maintain data integrity across applicationsimplement authentication authorization and security best practices oauth jwt etcestablish and enforce engineering best practices coding standards and documentationset up monitoring logging and automated testing to maintain high system reliabilityimplement cicd pipelines and cloud infrastructurestay ahead of industry trends and proactively explore new technologies frameworks and best practiceswhat were looking for4 years of experience as a backend software engineer or in a similar rolestrong expertise in at least one of the target languages python java script type script or go andor javaexperience building scalable backend systems that support both mobile and web applicationsstrong understanding of system architecture microservices and api designproficiency in databases sql no sql and query optimizationexperience with cloud platforms aws gcp or azure and containerization docker kubernetesprior experience working in startups or small teams with a proactive and ownershipdriven mindsetability to work crossfunctionally with product teams offshore engineers and leadershipdeep understanding of cicd pipelines dev ops and automated testingstrong problemsolving skills and a passion for building things from the ground upbonus points experience working on hipaacompliant software or in a health tech environmentexperience with realtime data processing web sockets firebase kafkaknowledge of message queues rabbit mq kafka and caching systems redis memcachedfamiliarity with serverless computing and eventdriven architecturesprior experience leading a backend migration or building a team from scratchexperience working on video on demand vod streaming serviceshandling media storage processing and streaming optimizationswhat we offeropportunity to influence and define our backend tech stack and company culturedirect collaboration with leadership and key stakeholderscompetitive salary and benefitsa collaborative dynamic work environment where innovation thrivesbrand new stateoftheart workspace in culver city ca were moving to a 6000 sf facility in aprila chance to impact millions of lives by making physical therapy more accessiblethis is a fulltime salaried inpersonal position if there are any questions dont hesitate to reach outhow to applyif youre excited about building something from the ground up and leading a highimpact backend migration wed love to hear from you submit your application below show more show less,Job type not specified
4143734847,0,GITAI,"Los Angeles, CA",Unlock Your New Adventure,Not Applicable,Full-time,Other,Defense and Space Manufacturing,0.0,['bachelors'],0,,,,,,,,about gitaihumanity has been developing horizontally on earth but we believe now is the time to expand vertically with the decreasing costs of space access the possibilities for exploration and utilization of space are expanding exponentially at gitai we are at the cutting edge of this vertical development providing the robotic technologies that enable safe and affordable labor in space our space robot solution reduces the operational cost in space by 100 times and will make sustained human presence and activity in space a realityabout the role ready for an adventure at gitai were building the future of space robotics in a dynamic everchanging startup environment if youre passionate about innovation and eager to make a real impact join us we welcome applications from all bold explorers ready to dive inminimum qualifications bachelors degree in engineering science or business field intense passion to actively learn and grow in the dynamic environment of startup strong written and verbal communication skills with the ability to present ideas clearly and persuasively ability to generate innovative ideas and think outside the box ability to work independently take initiative and manage your own time effectively must be available to work extended hours and weekends as needed locationtorrance ca onsite workplace benefits comprehensive healthcare 100 paid medical dental and vision insurance for employees with 90 coverage for dependents plus life insurance retirement savings 401k plan with a company match up to 35 offering both traditional and roth options relocation assistance support for eligible roles to ensure a smooth transition competitive compensation attractive salary packages to reward your talent and dedication equity opportunities stock options in a rapidly growing startup giving you a stake in our success depending on role eligibility work hard play hard culture paid holidays pto and sick days to keep you refreshed and motivated dynamic work environment collaborate and innovate with a passionate team office perks enjoy free snacks and drinks plus regular social events to foster team spirit cutting edge experience work alongside stateoftheart robots driving the future of space technology interview process resume screening quick video call takehome assignment onsite interview temporary employment as a parttime well work together for at least two weeksjoining gitai as a fulltimeimportant notice to conform to us government space technology export regulations including the international traffic in arms regulations itar gitai employees must be a us citizen lawful us permanent resident ie current green card holder or lawfully admitted into the us as a refugee or granted asylum or be eligible to obtain the required authorizations from the us department of state andor the us department of commerce as applicablegitai usa is an equal opportunity employer employment with gitai usa is governed on the basis of merit competence and qualifications and will not be influenced in any manner by race color religion gender national originethnicity veteran status disability status age sexual orientation gender identity marital status mental or physical disability or any other legally protected status show more show less,
4120830177,0,Meta,"Los Angeles, CA","Software Engineer, Realtime Engine Technology - Reality Labs",Not Applicable,Full-time,Engineering and Information Technology,"Technology, Information and Internet",5.0,[],214004,,,,,,,,reality labs at meta is building products that make it easier for people to connect with the ones they love most enjoy topnotch wirefree mr and push the future of computing platforms we are a team of worldclass experts developing and shipping products at the intersection of hardware software and contentas a realtime engine technology engineer at meta you can help build new innovative hardware and software that radically redefine the way people work play and connect what we build today could one day be the norm so to be here today is to truly be at the heart of change and the frontier of whats to come were the people helping to define the metaverse we may not have all the answers but together were getting closersoftware engineer realtime engine technology reality labs responsibilitiesarchitect efficient and reusable systems that drive complex realtime interactive software build technologies that empower developers to create compelling experiences optimize and debug realtime systems to ensure smooth performance influence design drive engineering implementation and enhance the quality of new and existing technology lead collaboration with multifunctional teams to achieve successful product outcomes utilize your specialized expertise to mentor educate and up level engineers you collaborate with across teams minimum qualificationsbachelors degree in computer science computer engineering relevant technical field or equivalent practical experience7 years experience as an engineer developing features within 3d realtime interactive products7 years experience with systems programming languages such as c rust or similar languages proven problemsolving skills and experience working independently and collaboratively effective communication and interpersonal skills preferred qualificationsexperience building enginelevel systems for 3d realtime interactive engines unity 3d unreal frostbite or otherproprietary experience building for virtual reality rift quest vive valve index etc or mixedaugmented reality holo lens magic leap arkit arcore etcexperience developing sdks or shared technology that balances the needs of multiple shipping products experience with performance optimization of realtime applications cpu gpu memory etc deep understanding of one or more realtime engine components rendering collision physics input processing audio animation networking etcstrong understanding of 3d math linear algebra and physics about metameta builds technologies that help people connect find communities and grow businesses when facebook launched in 2004 it changed the way people connect apps like messenger instagram and whats app further empowered billions around the world now meta is moving beyond 2d screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology people who choose to build their careers by building with us at meta help shape a future that will take us beyond what digital connection makes possible todaybeyond the constraints of screens the limits of distance and even the rules of physicsmeta is proud to be an equal employment opportunity and affirmative action employer we do not discriminate based upon race religion color national origin sex including pregnancy childbirth or related medical conditions sexual orientation gender gender identity gender expression transgender status sexual stereotypes age status as a protected veteran status as an individual with a disability or other applicable legally protected characteristics we also consider qualified applicants with criminal histories consistent with applicable federal state and local law meta participates in the everify program in certain locations as required by law please note that meta may leverage artificial intelligence and machine learning technologies in connection with applications for employmentmeta is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process if you need any assistance or accommodations due to a disability please let us know at accommodationsextfbcom8510hour to 251000year bonus equity benefits individual compensation is determined by skills qualifications experience and location compensation details listed in this posting reflect the base hourly rate monthly rate or annual salary only and do not include bonus equity or sales incentives if applicable in addition to base compensation meta offers benefits learn more about benefits at meta show more show less,
4179921478,0,Shareland,"Los Angeles, CA",Web3 Developer,Director,Full-time,Engineering and Information Technology,Real Estate,0.0,"['bachelors', 'masters']",0,['java'],,,,,,,job overview shareland is revolutionizing residential real estate investing by democratizing access to realtime investments in cities and neighborhoods across the country this groundbreaking platform brought to life by the innovative collaboration between share ventures and distinguished real estate econometricians from wharton school of business presents an exciting new way to engage with the real estate marketour project aims to be the robinhood of residential real estate investing allowing anybody on the platform access to real time investments in neighborhoods across the countrywe are looking for an engineer to collaborate with other team leadership and leverage our resources and expertise to continue to develop our cuttingedge platformresponsibilities design and develop in the exciting space of decentralized finance de fikeep up to date on emerging capabilities in this fastgrowing area and identify where and how new capabilities can be appliedtranslate business requirements in conjunction with leadership and product managers into architectural decisions and ultimately functional codethink through and anticipate how hackers and others may attempt to subvert or misuse applications contribute to our internal knowledge base on best practices in this emerging technology areaqualifications extensive programming and technical leadership experience 10 yrs with 3 years experience specifically in web30 application development and dappspractical experience developing with anyall of the following technologies solidity java script nodejs reactjs web3js infuraio polygon solana ethereum ability to contribute in every aspect of webscale development backend frontend devopsstrong written and verbal communication skills passionate about technology and applying it to business solutions comfortable dealing with ambiguity and a changing environment selfstarter to work independently and in teams specific experience in designing building and deploying a decentralized exchange dexexperience building crosschain applications bachelors or masters degree in computer science or other relevant engineering fields previous startup experience is a bonus interest in real estate show more show less,
4121519674,0,Zetier,"Pasadena, CA",Principal Vulnerability Researcher,Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Computer and Network Security,0.0,[],0,,,,,,,,zetier is seeking principal vulnerability researchers to analyze and counter malicious software and develop operationally critical cyber capabilities candidates will demonstrate practical experience designing developing and deploying tools intersecting command and control persistence and networkingrequired highly experienced with reverse engineering compiled programs cchighly experienced in reading common assembly languages x86 x8664 armexperience developing in scripting languages pythonexperience with debuggers and decompilers gdb binja ida proability to obtain and maintain a us security clearance desired experience developingdefeating mitigations aslr dep nxdeveloped defeats of common antire techniques obfuscationdetailed understanding of embedded platforms fpga physical memorysecurely implemented cryptographic primitives aesgcm sha256 ecdsaexperience with program analysis tools and techniques control flow program slicing taint tracingeffective use of automated analysis fuzzers emulation sandboxdeep knowledge of file systems and formats elf pe machoeffective communication with customers and teammates experience developing proofofconcept exploits active us security clearance zetier is proud to be an equal opportunity employer we celebrate diversity and do not discriminate on the basis of race religion color sex gender identity sexual orientation age nondisqualifying physical or mental disability national origin veteran status or any other basis protected by law all employment is decided on the basis of merit qualifications and business need show more show less,
4185773624,0,Sibitalent Corp,"St Louis, MO",Data Scientist,Mid-Senior level,Contract,Information Technology,Hospitals and Health Care,0.0,['masters'],0,['python'],,,,,,['explainability'],hiring for required masters degree or ph dpytorch python real grounded python experts with experience in py torch fast ai2 skills and massive amount of confidence in creating models in notebooksstatistical expertise to understand the validation resultswhat are they seeing whats relevant and how to balance the recall and explainability of their workserious technical chopsskills required for this jobmedical clinical background is a must senior most talent needed for this rolecontributing to the strategy discussions building functional models given a population set of healthcare patients and ensuring that model is highly explainable show more show less,
4188248295,0,Intuitive,"Sunnyvale, CA",Machine Learning Engineer,Mid-Senior level,Full-time,Engineering and Information Technology,Medical Equipment Manufacturing,5.0,['masters'],184950,"['python', 'shell']",['computer vision'],,['docker'],,,,company description at intuitive we are united behind our mission we believe that minimally invasive care is lifeenhancing care through ingenuity and intelligent technology we expand the potential of physicians to heal without constraintsas a pioneer and market leader in roboticassisted surgery we strive to foster an inclusive and diverse team committed to making a difference for more than 25 years we have worked with hospitals and care teams around the world to help solve some of healthcares hardest challenges and advance what is possibleintuitive has been built by the efforts of great people from diverse backgrounds we believe great ideas can come from anywhere we strive to foster an inclusive culture built around diversity of thought and mutual respect we lead with inclusion and empower our team members to do their best work as their most authentic selvespassionate people who want to make a difference drive our culture our team members are grounded in integrity have a strong capacity to learn the energy to get things done and bring diverse real world experiences to help us think in new ways we actively invest in our team members to support their longterm growth so they can continue to advance our mission and achieve their highest potentialjoin a team committed to taking big leaps forward for a global community of healthcare professionals and their patients together lets advance the world of minimally invasive carejob description primary function of positionare you passionate about designing software solutions that enable complex user interfaces and user interactions we are looking for someone who thrives in a collaborative product development environment and wants to push the boundaries of what is possible in surgical robotics today join our team of passionate and dedicated software computer vision and machine learning engineers to develop realtime sensing and perception technologies that support complex human machine interfaces for next generation robotassisted surgery platformsthe successful candidate must excel in a highenergy focused smallteam environment and must have a solid track record of taking machine learning deep learning and computer vision technologies to product a sound sense of mutual responsibility and shared reward is requiredas part of the user interaction algorithms team immediate responsibilities includeparticipate in the design development and optimization of computer vision and machine learning based solutions for stateoftheart user interfaces support tools to facilitate machine learning pipelines and automated workflows test and maintain large databases of surgical video system data and meta data work closely with research data scientists throughout analysis visualization and modeling efforts develop tools and methods for rigorous testing of algorithms prior to product launch play a central role in putting models into production and developing tools to monitor product performance in the field support multiple engineering and analytics teams in collecting accessing and analyzing data additional responsibilities include study and improve algorithm performance metrics that correlate with user experience and that can be used to drive continuous improvement keep current with our softwarehardware development efforts and understand overall trends in ai ml and cloud technologies continuously explore optimal data coverage for various use cases qualifications skilljob requirementsminimum bachelor or masters degree in computer science softwarecomputer engineering applied math or related field minimum 46 years commercial development experience with strong preference for candidates with medical device products experience developing computer vision software algorithms handson experience developing computer vision and machine learning systems for products experience in medical or other regulated industries is a plus endtoend experience with deeplearningbased products including data engineering and pipelines for model training deployment and monitoring experience with machine learning operations tools and workflows solid understanding of computer vision concepts including multiview geometry scene understanding feature detection and tracking experience with one of the major ml frameworks eg py torch tensor flowexcellent software design problem solving and troubleshooting skills excellent understanding of data structures and algorithms excellent python gnu design pattern oop and cc programming skills solid mathematical foundation in linear algebra highlevel of proficiency with databases in a linux environment including creating database schemas working knowledge of shell scripting and writing applications in python working knowledge of docker and experience with awscloud storage linux system docker and jobscheduler is a plus excellent teamwork and communication skills both in oral and writtenadditional information due to the nature of our business and the role please note that intuitive andor your customers may require that you show current proof of vaccination against certain diseases including covid19 details can vary by roleintuitive is an equal employment opportunity employer we provide equal employment opportunities to all qualified applicants and employees and prohibit discrimination and harassment of any type without regard to race sex pregnancy sexual orientation gender identity national origin color age religion protected veteran or disability status genetic information or any other status protected under federal state or local applicable lawswe will consider for employment qualified applicants with arrest and conviction records in accordance with fair chance lawswe provide marketcompetitive compensation packages inclusive of base pay incentives benefits and equity it would not be typical for someone to be hired at the top end of range for the role as actual pay will be determined based on several factors including experience skills and qualifications the target salary ranges are listeddue to the nature of our business and the role please note that intuitive andor your customers may require that you show current proof of vaccination against certain diseases including covid19 details can vary by roleintuitive is an equal employment opportunity we provide equal employment opportunities to all qualified applicants and employees and prohibit discrimination and harassment of any type without regard to race sex pregnancy sexual orientation gender identity national origin color age religion protected veteran or disability status genetic information or any other status protected under federal state or local applicable lawsmandatory notices we will consider for employment qualified applicants with arrest and conviction records in accordance with fair chance lawspreference will be given to qualified candidates who do not reside or plan to reside in alabama arkansas delaware florida indiana iowa louisiana maryland mississippi missouri oklahoma pennsylvania south carolina or tennesseewe provide marketcompetitive compensation packages inclusive of base pay incentives benefits and equity it would not be typical for someone to be hired at the top end of range for the role as actual pay will be determined based on several factors including experience skills and qualifications the target salary ranges are listedbase salary range region 1161500 232500base salary range region 2 137400 197700shift day travel none workplace type set schedule this job will be onsite weekly the percentage of onsite work will be defined by the leader show more show less,
